0,0,0,0.0011
0.0008,0.0621,5.0909,0.0053
0.0018,0.1173,6.1718,0.0126
0.0036,0.181,6.3914,0.0242
0.006,0.2524,7.6254,0.041
0.0091,0.3193,6.8074,0.063
0.0131,0.3911,7.1183,0.0914
0.0176,0.4642,7.545,0.1251
0.0231,0.5324,6.5789,0.1651
0.0289,0.6104,8.1434,0.2104
0.0358,0.6751,6.3759,0.2611
0.0432,0.7515,7.739,0.3181
0.0514,0.821,6.9632,0.3804
0.0604,0.8935,7.2026,0.4492
0.0702,0.9665,7.2163,0.5244
0.0805,1.0412,7.5281,0.605
0.0916,1.1112,7.0081,0.6911
0.1035,1.1839,7.2463,0.7837
0.1159,1.2585,7.5503,0.8817
0.1293,1.327,6.7694,0.9864
0.1433,1.4046,7.7908,1.0976
0.1581,1.4754,7.073,1.2145
0.1736,1.5487,7.3133,1.338
0.1897,1.624,7.6076,1.4671
0.2067,1.693,6.8477,1.6031
0.2243,1.7711,7.8613,1.7458
0.2427,1.8424,7.1482,1.8943
0.2621,1.9145,7.1322,2.0508
0.282,1.9935,7.9106,2.2142
0.3026,2.0655,7.2053,2.3836
0.324,2.1401,7.4539,2.5599
0.3459,2.2167,7.746,2.7423
0.3688,2.2867,6.9966,2.9319
0.3925,2.3642,7.7485,3.1297
0.4169,2.4396,7.5412,3.3348
0.442,2.5152,7.5648,3.5473
0.4679,2.5911,7.5891,3.7672
0.4948,2.6651,7.3531,3.9956
0.5221,2.7463,8.1412,4.2316
0.5504,2.8183,7.1687,4.4751
0.5792,2.8997,8.199,4.7264
0.609,2.972,7.2181,4.9853
0.6395,3.0518,7.988,5.2532
0.6709,3.1273,7.5161,5.5301
0.7028,3.2101,8.3183,5.815
0.7357,3.2834,7.331,6.1079
0.7693,3.3644,8.1122,6.4101
0.8037,3.4409,7.6353,6.7216
0.839,3.5226,8.1768,7.0425
0.8751,3.5999,7.6993,7.3729
0.9119,3.6823,8.2435,7.7129
0.9494,3.7624,8.0318,8.0615
0.9878,3.8404,7.7942,8.4197
1.0272,3.9214,8.0761,8.789
1.0672,4.0051,8.3806,9.1682
1.1079,4.0864,8.1648,9.5562
1.1496,4.1632,7.6552,9.9554
1.1921,4.2505,8.7342,10.366
1.2355,4.3305,7.9895,10.7868
1.2795,4.4158,8.5503,11.2179
1.3244,4.4961,8.0494,11.6594
1.3702,4.5795,8.3367,12.1125
1.4168,4.6632,8.3665,12.5773
1.4643,4.7472,8.395,13.0538
1.5127,4.8315,8.4221,13.5422
1.562,4.9161,8.4476,14.0424
1.6118,5.0034,8.7517,14.5532
1.6628,5.083,7.9503,15.076
1.7146,5.1709,8.7742,15.612
1.767,5.2587,8.8105,16.1586
1.8204,5.3387,7.9939,16.7172
1.8747,5.427,8.8175,17.2889
1.9298,5.5126,8.5584,17.8726
1.9858,5.5981,8.5614,18.4681
2.0426,5.6836,8.5602,19.0754
2.1003,5.7665,8.2721,19.6958
2.1588,5.8573,9.1007,20.3277
2.2182,5.937,7.974,20.9712
2.2784,6.0248,8.7802,21.6274
2.3396,6.107,8.1998,22.2961
2.4014,6.1969,9.0088,22.9759
2.4642,6.2755,7.8558,23.6666
2.5277,6.3393,6.3751,24.368
