0,0,0,-170.0352
0.0006,0.0483,3.9524,-170.0313
0.0013,0.0841,4.0085,-170.0245
0.0027,0.1343,5.034,-170.0138
0.0044,0.18,4.8744,-169.9982
0.0066,0.2289,4.9716,-169.9777
0.0094,0.2776,4.8257,-169.9513
0.0126,0.3242,4.8042,-169.9201
0.0163,0.3742,5.04,-169.884
0.0205,0.4229,4.8482,-169.8419
0.0253,0.4723,4.8588,-169.794
0.0305,0.5193,4.7574,-169.7412
0.0362,0.5699,5.0545,-169.6835
0.0424,0.6188,4.8509,-169.6198
0.049,0.6654,4.7222,-169.5511
0.0561,0.7157,5.0478,-169.4775
0.0638,0.7642,4.8386,-169.398
0.0719,0.8129,4.8363,-169.3124
0.0805,0.8593,4.6853,-169.2219
0.0895,0.9095,5.0295,-169.1263
0.0991,0.9577,4.8165,-169.0246
0.1092,1.0061,4.8109,-168.9169
0.1197,1.0521,4.6443,-168.8041
0.1308,1.1043,5.1547,-168.6853
0.1423,1.1484,4.4211,-168.5603
0.1543,1.1983,4.985,-168.4301
0.1666,1.2437,4.5978,-168.2947
0.1796,1.2953,5.1317,-168.1532
0.1931,1.341,4.5431,-168.0044
0.2069,1.3865,4.5648,-167.8504
0.2212,1.4357,4.9363,-167.6911
0.236,1.4827,4.7142,-167.5255
0.2513,1.5297,4.7026,-167.3535
0.2671,1.5766,4.6905,-167.1752
0.2833,1.6234,4.678,-166.9905
0.3,1.6701,4.6651,-166.7993
0.3172,1.7167,4.6518,-166.6016
0.3349,1.7631,4.6381,-166.3975
0.353,1.8094,4.624,-166.1868
0.3715,1.8555,4.6096,-165.9695
0.3905,1.9014,4.595,-165.7457
0.41,1.9472,4.5801,-165.5152
0.4299,1.9928,4.5649,-165.278
0.4502,2.0382,4.5495,-165.0341
0.4712,2.0856,4.725,-164.7825
0.4923,2.1265,4.1074,-164.5241
0.5141,2.1758,4.9135,-164.2588
0.5363,2.2185,4.2709,-163.9857
0.5589,2.2631,4.4711,-163.7057
0.582,2.3076,4.455,-163.4188
0.6056,2.3541,4.6373,-163.124
0.6295,2.3961,4.2056,-162.8211
0.6539,2.4402,4.4078,-162.5112
0.6788,2.4862,4.5932,-162.1932
0.7041,2.5278,4.1577,-161.8671
0.7298,2.5714,4.362,-161.534
0.756,2.617,4.5513,-161.1927
0.7826,2.6581,4.1118,-160.8432
0.8095,2.7012,4.3194,-160.4866
0.837,2.7463,4.5134,-160.1217
0.8648,2.7869,4.07,-159.7487
0.8931,2.8318,4.4907,-159.3674
0.922,2.8745,4.2563,-158.9768
0.9511,2.9149,4.0373,-158.5779
0.9806,2.9573,4.252,-158.1719
1.0106,3.0018,4.4561,-157.7576
1.0411,3.0441,4.2235,-157.3341
1.072,3.0864,4.2186,-156.9012
1.1033,3.1265,4.0023,-156.4601
1.1349,3.1686,4.2255,-156.012
1.1671,3.2152,4.6513,-155.5547
1.1997,3.2529,3.772,-155.0882
1.2325,3.2951,4.2285,-154.6147
1.266,3.3418,4.663,-154.1322
1.2997,3.3796,3.7846,-153.6407
1.334,3.4243,4.466,-153.1413
1.3687,3.4668,4.2491,-152.6331
1.4037,3.5072,4.0463,-152.1172
1.4393,3.5545,4.723,-151.5927
1.4752,3.5931,3.8549,-151.0596
1.5116,3.6386,4.5498,-150.5191
1.5483,3.6797,4.1288,-149.9715
1.5857,3.728,4.8176,-149.4157
1.6233,3.7675,3.9604,-148.8519
1.6616,3.8165,4.8804,-148.2803
1.7001,3.8568,4.0339,-147.701
1.739,3.902,4.5279,-147.1164
1.7786,3.952,5.0002,-146.5245
1.8185,3.9936,4.1653,-145.9255
1.859,4.0447,5.0934,-145.3197
1.8999,4.0874,4.272,-144.7073
1.9411,4.1351,4.7773,-144.0906
1.9831,4.1832,4.8004,-143.4678
2.0249,4.1865,0.3327,-142.8423
2.067,4.2011,1.4573,-142.2176
2.109,4.2083,0.723,-141.5937
2.1512,4.2236,1.5241,-140.9719
2.1937,4.2402,1.6591,-140.3503
2.2361,4.2518,1.1596,-139.7303
2.2789,4.2734,2.1604,-139.1119
2.3217,4.2879,1.4529,-138.4953
2.3649,4.3124,2.4443,-137.8808
2.4082,4.3319,1.9556,-137.2674
2.4517,4.355,2.3138,-136.6565
2.4956,4.3817,2.6614,-136.0472
2.5397,4.4057,2.3993,-135.4397
2.584,4.4332,2.7544,-134.8352
2.6286,4.4622,2.9023,-134.2338
2.6735,4.4947,3.2449,-133.6347
2.7188,4.5246,2.9982,-133.0382
2.7644,4.5601,3.5399,-132.4444
2.8103,4.5931,3.3026,-131.8535
2.8566,4.6315,3.838,-131.2657
2.9034,4.6695,3.7941,-130.6802
2.9504,4.7071,3.7662,-130.0982
2.998,4.7501,4.292,-129.5197
3.0458,4.7908,4.0799,-128.945
3.0941,4.8367,4.6001,-128.3742
3.1431,4.8843,4.7423,-127.8058
3.1923,4.9281,4.3796,-127.2408
3.2421,4.9788,5.0715,-126.6802
3.2924,5.0293,5.054,-126.1234
3.3432,5.0815,5.2182,-125.5704
3.3946,5.1353,5.3842,-125.0215
3.4465,5.1908,5.5523,-124.4768
3.4989,5.248,5.7225,-123.9365
3.552,5.3085,6.0472,-123.3999
3.6057,5.3676,5.9065,-122.8672
3.6599,5.43,6.2484,-122.3393
3.7149,5.4958,6.5738,-121.8157
3.7705,5.5603,6.4564,-121.2965
3.8268,5.6297,6.9399,-120.7818
3.8839,5.6991,6.9301,-120.2711
3.9415,5.7676,6.8473,-119.7652
3.9998,5.8378,7.0343,-119.265
4.0591,5.9113,7.3285,-118.7693
4.1187,5.978,6.6911,-118.2788
4.1792,6.052,7.4019,-117.7944
4.2405,6.1236,7.1515,-117.3148
4.3024,6.1942,7.0605,-116.8409
4.3652,6.2677,7.3404,-116.3727
4.4286,6.3388,7.1182,-115.9103
4.4926,6.4115,7.2724,-115.4545
4.5575,6.4856,7.4054,-115.0047
4.623,6.5575,7.1928,-114.561
4.6894,6.632,7.4412,-114.1235
4.7565,6.7043,7.2357,-113.6924
4.8242,6.778,7.3707,-113.2681
4.8928,6.8529,7.4851,-112.8502
4.9621,6.9258,7.2901,-112.4389
5.032,6.9999,7.4144,-112.0346
5.1027,7.0741,7.4268,-111.6375
5.1742,7.1494,7.528,-111.247
5.2465,7.2239,7.4348,-110.8627
5.3194,7.2965,7.2743,-110.4858
5.3931,7.373,7.648,-110.1161
5.4676,7.4467,7.3819,-109.7532
5.5429,7.5224,7.5629,-109.3974
5.6188,7.5965,7.402,-109.0484
5.6955,7.6714,7.499,-108.707
5.773,7.7472,7.5776,-108.3726
5.8512,7.8215,7.4289,-108.0453
5.9303,7.8974,7.5861,-107.7251
6.01,7.9719,7.446,-107.4122
6.0904,8.0472,7.531,-107.1069
6.1717,8.1232,7.5986,-106.8088
6.2536,8.1978,7.4713,-106.5181
6.3363,8.2739,7.6076,-106.2347
6.4198,8.3488,7.4892,-105.9588
