0,0,0,145.0004
0.0004,0.0339,3.2773,145.0028
0.0011,0.0773,4.4699,145.0093
0.0024,0.1257,4.778,145.0214
0.0041,0.1725,4.7197,145.0395
0.0063,0.2205,4.7665,145.0637
0.009,0.2672,4.6884,145.094
0.0121,0.3153,4.7798,145.1304
0.0157,0.3618,4.6698,145.1728
0.0198,0.4087,4.7405,145.2209
0.0243,0.4563,4.7752,145.2751
0.0294,0.5033,4.6913,145.3359
0.0349,0.5495,4.6379,145.4028
0.0408,0.5972,4.7662,145.4758
0.0473,0.6442,4.677,145.5554
0.0542,0.6902,4.6125,145.6411
0.0616,0.7377,4.7462,145.7331
0.0694,0.7844,4.6536,145.8317
0.0777,0.8301,4.5812,145.9365
0.0865,0.8772,4.719,146.0476
0.0957,0.9234,4.6233,146.1654
0.1054,0.9696,4.6125,146.29
0.1156,1.0157,4.6009,146.4212
0.1261,1.0607,4.5187,146.5589
0.1373,1.1081,4.73,146.7034
0.1488,1.1529,4.4759,146.8551
0.1608,1.1984,4.5475,147.0137
0.1732,1.2428,4.4593,147.1788
0.1861,1.2905,4.7479,147.3512
0.1994,1.3329,4.2547,147.531
0.2132,1.3795,4.646,147.7179
0.2275,1.4233,4.3815,147.9122
0.2421,1.4677,4.4511,148.1135
0.2573,1.5128,4.5097,148.3224
0.2728,1.556,4.3281,148.5388
0.2888,1.6008,4.475,148.7628
0.3052,1.6445,4.3694,148.9948
0.3222,1.6881,4.3514,149.2349
0.3394,1.7306,4.2541,149.4827
0.3572,1.7746,4.4029,149.7383
0.3753,1.8175,4.2959,150.0019
0.394,1.8612,4.3574,150.2742
0.413,1.902,4.0898,150.5548
0.4324,1.9453,4.3307,150.8431
0.4523,1.9884,4.305,151.1401
0.4726,2.0295,4.117,151.4458
0.4934,2.0723,4.2719,151.7602
0.5145,2.1131,4.0841,152.0834
0.5361,2.1556,4.2415,152.4153
0.558,2.1961,4.0542,152.7559
0.5804,2.2382,4.2149,153.1052
0.6032,2.2793,4.1127,153.4637
0.6264,2.3204,4.1024,153.8312
0.65,2.3613,4.0937,154.2079
0.674,2.4022,4.0868,154.5936
0.6984,2.443,4.0818,154.9884
0.7233,2.4846,4.1638,155.3925
0.7485,2.5236,3.902,155.8055
0.7742,2.5671,4.342,156.2277
0.8002,2.6052,3.8178,156.6591
0.8267,2.6488,4.3558,157.0996
0.8536,2.6881,3.9234,157.5494
0.8809,2.7292,4.1206,158.0076
0.9086,2.7724,4.3103,158.4748
0.9367,2.8121,3.9804,158.951
0.9653,2.8549,4.2753,159.4355
0.9942,2.897,4.2161,159.9286
1.0237,2.9405,4.3376,160.4304
1.0535,2.9816,4.1192,160.9403
1.0837,3.0259,4.4318,161.4575
1.1144,3.0707,4.478,161.9827
1.1456,3.1144,4.3622,162.5156
1.1772,3.1595,4.5157,163.0554
1.2092,3.2053,4.5854,163.6017
1.2418,3.2528,4.7437,164.1547
1.2747,3.2985,4.5724,164.7134
1.3082,3.3485,5.0003,165.2775
1.3422,3.3977,4.9189,165.8473
1.3766,3.4463,4.8585,166.4215
1.4116,3.4992,5.2971,166.9998
1.4471,3.5508,5.1589,167.5818
1.4832,3.6053,5.4399,168.1672
1.5198,3.6585,5.3251,168.7548
1.557,3.7163,5.7734,169.3443
1.5947,3.7721,5.5917,169.9349
1.633,3.8326,6.0419,170.526
1.6719,3.8913,5.8775,171.1171
1.7115,3.9546,6.3272,171.7074
1.7516,4.0164,6.1794,172.2964
1.7925,4.082,6.5569,172.8829
1.8339,4.1477,6.5684,173.4662
1.8761,4.2164,6.8677,174.0458
1.9189,4.2852,6.8879,174.6209
1.9625,4.3571,7.1839,175.1908
2.0068,4.4285,7.1493,175.7545
2.0518,4.5043,7.5696,176.3113
2.0977,4.5796,7.5341,176.8608
2.1442,4.6566,7.7021,177.4017
2.1916,4.7364,7.9791,177.9334
2.2397,4.8171,8.0701,178.4554
2.2887,4.8988,8.1706,178.9668
