0,0,10
0.0003,0.0319,10
0.0011,0.0771,10
0.0023,0.1257,10
0.0041,0.1755,10
0.0063,0.2255,10
0.0091,0.2757,10
0.0123,0.3256,10
0.0161,0.3752,10
0.0203,0.4252,10
0.0251,0.4754,10
0.0303,0.5252,10
0.0361,0.5752,10
0.0423,0.6251,10
0.0491,0.6751,10
0.0564,0.7252,10
0.0641,0.7753,10
0.0723,0.8252,10
0.0811,0.8752,10
0.0903,0.9252,10
0.1001,0.9751,10
0.1103,1.0251,10
0.1211,1.0751,10
0.1323,1.125,10
0.1441,1.1751,10
0.1563,1.2251,10
0.1691,1.2751,10
0.1824,1.3251,10
0.1961,1.3751,10
0.2103,1.4251,10
0.2251,1.4751,10
0.2403,1.5251,10
0.2561,1.5751,10
0.2724,1.6251,10
0.2891,1.6751,10
0.3063,1.7251,10
0.3241,1.7751,10
0.3423,1.8251,10
0.3611,1.8751,10
0.3803,1.925,10
0.4001,1.975,10
0.4203,2.025,10
0.4411,2.075,10
0.4624,2.1251,10
0.4841,2.1751,10
0.5064,2.2251,10
0.5291,2.2751,10
0.5523,2.3251,10
0.5761,2.3751,10
0.6003,2.425,10
0.6251,2.4751,10
0.6503,2.5251,10
0.6761,2.575,10
0.7023,2.625,10
0.7291,2.6751,10
0.7563,2.725,10
0.7841,2.775,10
0.8123,2.825,10
0.8411,2.8751,10
0.8703,2.9251,10
0.9001,2.975,10
0.9303,3.025,10
0.9611,3.075,10
0.9923,3.125,10
1.0241,3.175,10
1.0563,3.2251,10
1.0891,3.275,10
1.1223,3.325,10
1.1561,3.375,10
1.1903,3.425,10
1.2251,3.4751,10
1.2603,3.5251,10
1.2961,3.575,10
1.3323,3.625,10
1.3691,3.675,10
1.4063,3.725,10
1.4441,3.775,10
1.4823,3.825,10
1.5211,3.875,10
1.5603,3.925,10
1.6001,3.975,10
1.6403,4.025,10
1.6811,4.075,10
1.7223,4.125,10
1.7641,4.175,10
1.8063,4.225,10
1.8491,4.275,10
1.8923,4.325,10
1.9361,4.375,10
1.9803,4.425,10
2.0251,4.475,10
2.0703,4.525,10
2.1161,4.575,10
2.1623,4.625,10
2.2091,4.675,10
2.2563,4.725,10
2.304,4.7658,10
2.3513,4.732,10
2.3981,4.682,10
2.4444,4.632,10
2.4903,4.582,10
2.5356,4.532,10
2.5804,4.482,10
2.6247,4.432,10
2.6686,4.382,10
2.7119,4.332,10
2.7547,4.282,10
2.797,4.232,10
2.8388,4.182,10
2.8801,4.132,10
2.921,4.082,10
2.9613,4.032,10
3.0011,3.982,10
3.0404,3.932,10
3.0792,3.882,10
3.1176,3.832,10
3.1554,3.782,10
3.1927,3.732,10
3.2295,3.682,10
3.2659,3.632,10
3.3017,3.582,10
3.337,3.532,10
3.3718,3.482,10
3.4061,3.432,10
3.44,3.382,10
3.4733,3.332,10
3.5061,3.282,10
3.5384,3.232,10
3.5702,3.182,10
3.6015,3.132,10
3.6324,3.082,10
3.6627,3.032,10
3.6925,2.982,10
3.7218,2.932,10
3.7506,2.882,10
3.779,2.832,10
3.8068,2.782,10
3.8341,2.732,10
3.8609,2.682,10
3.8873,2.632,10
3.9131,2.582,10
3.9384,2.532,10
3.9632,2.482,10
3.9876,2.432,10
4.0114,2.3819,10
4.0347,2.332,10
4.0575,2.282,10
4.0798,2.232,10
4.1016,2.182,10
4.123,2.132,10
4.1438,2.082,10
4.1641,2.032,10
4.1839,1.982,10
4.2032,1.932,10
4.2221,1.882,10
4.2404,1.832,10
4.2582,1.782,10
4.2755,1.7319,10
4.2923,1.6819,10
4.3086,1.632,10
4.3245,1.582,10
4.3398,1.5319,10
4.3546,1.4819,10
4.3689,1.432,10
4.3828,1.3819,10
4.3961,1.3319,10
4.4089,1.2819,10
4.4212,1.232,10
4.4331,1.1819,10
4.4444,1.1319,10
4.4552,1.0818,10
4.4655,1.0319,10
4.4753,0.9819,10
4.4847,0.9318,10
4.4934,0.8819,10
4.5018,0.8319,10
4.5096,0.7818,10
4.5169,0.7319,10
4.5237,0.6819,10
4.53,0.6319,10
4.5359,0.5818,10
4.5412,0.5318,10
4.546,0.4818,10
4.5504,0.4316,10
4.5542,0.3816,10
4.5575,0.3314,10
4.5603,0.2814,10
4.5626,0.2316,10
4.5644,0.1817,10
4.5658,0.1315,10
4.5666,0.0803,10
4.5669,0.0271,10
