0,0,10
0.0004,0.0411,10
0.0012,0.0786,10
0.0025,0.1286,10
0.0042,0.1779,10
0.0064,0.2259,10
0.0093,0.2765,10
0.0124,0.3262,10
0.0162,0.3752,10
0.0205,0.4256,10
0.0251,0.4754,10
0.0305,0.5253,10
0.0362,0.5755,10
0.0425,0.6252,10
0.0492,0.6751,10
0.0565,0.725,10
0.0642,0.7751,10
0.0724,0.8248,10
0.0812,0.8746,10
0.0904,0.9245,10
0.1001,0.9745,10
0.1104,1.0245,10
0.1212,1.0745,10
0.1324,1.1245,10
0.1442,1.1745,10
0.1564,1.2246,10
0.1691,1.2743,10
0.1823,1.324,10
0.1961,1.374,10
0.2103,1.424,10
0.225,1.4739,10
0.2403,1.524,10
0.2561,1.5741,10
0.2722,1.6238,10
0.289,1.6738,10
0.3062,1.7238,10
0.324,1.7738,10
0.3422,1.8237,10
0.3609,1.8735,10
0.3801,1.9234,10
0.3999,1.9734,10
0.4201,2.0234,10
0.4409,2.0735,10
0.4621,2.1234,10
0.4838,2.1732,10
0.5061,2.2233,10
0.5288,2.2733,10
0.552,2.3231,10
0.5757,2.373,10
0.6,2.423,10
0.6247,2.4729,10
0.6499,2.5229,10
0.6757,2.5729,10
0.7019,2.6228,10
0.7286,2.6727,10
0.7559,2.7227,10
0.7836,2.7726,10
0.8118,2.8225,10
0.8405,2.8724,10
0.8697,2.9224,10
0.8995,2.9723,10
0.9296,3.0222,10
0.9603,3.0721,10
0.9916,3.1221,10
1.0233,3.172,10
1.0556,3.2219,10
1.0883,3.2719,10
1.1215,3.3218,10
1.1552,3.3718,10
1.1895,3.4217,10
1.2242,3.4716,10
1.2594,3.5215,10
1.295,3.5714,10
1.3313,3.6213,10
1.368,3.6712,10
1.4052,3.7212,10
1.4429,3.7711,10
1.4811,3.8209,10
1.5199,3.8709,10
1.559,3.9208,10
1.5988,3.9707,10
1.6389,4.0206,10
1.6796,4.0704,10
1.7208,4.1203,10
1.7625,4.1702,10
1.8047,4.2201,10
1.8475,4.2701,10
1.8906,4.32,10
1.9343,4.3698,10
1.9785,4.4197,10
2.0233,4.4696,10
2.0684,4.5195,10
2.1141,4.5694,10
2.1603,4.6193,10
2.207,4.6692,10
2.2542,4.7191,10
2.3019,4.7689,10
2.3501,4.8188,10
2.3988,4.8687,10
2.448,4.9185,10
2.4976,4.9684,10
2.5478,5.0182,10
2.5984,5.0681,10
2.6496,5.118,10
2.7014,5.1679,10
2.7535,5.2177,10
2.8062,5.2676,10
2.8593,5.3174,10
2.913,5.3673,10
2.9672,5.4171,10
3.0219,5.467,10
3.077,5.5168,10
3.1326,5.5667,10
3.1888,5.6165,10
3.2456,5.6664,10
3.3027,5.7163,10
3.3603,5.7661,10
3.4185,5.816,10
3.4771,5.8658,10
3.5364,5.9158,10
3.596,5.9656,10
3.6561,6.0155,10
3.7167,6.0654,10
3.7779,6.1153,10
3.8396,6.1653,10
3.9017,6.2152,10
3.9644,6.2651,10
4.0275,6.3151,10
4.0911,6.365,10
4.1553,6.415,10
4.22,6.4651,10
4.2851,6.5151,10
4.3508,6.5632,10
4.4162,6.5454,10
4.4812,6.4957,10
4.5457,6.446,10
4.6096,6.3964,10
4.673,6.3467,10
4.7361,6.2971,10
4.7985,6.2475,10
4.8605,6.198,10
4.922,6.1485,10
4.983,6.0989,10
5.0434,6.0495,10
5.1034,6,10
5.163,5.9505,10
5.222,5.9011,10
5.2805,5.8517,10
5.3385,5.8023,10
5.396,5.7529,10
5.4531,5.7035,10
5.5096,5.6542,10
5.5656,5.6048,10
5.6212,5.5554,10
5.6763,5.5061,10
5.7309,5.4567,10
5.7849,5.4073,10
5.8385,5.3579,10
5.8916,5.3085,10
5.9442,5.2591,10
5.9963,5.2096,10
6.0478,5.1602,10
6.099,5.1107,10
6.1496,5.0612,10
6.1997,5.0117,10
6.2493,4.9621,10
6.2985,4.9125,10
6.3471,4.8629,10
6.3952,4.8133,10
6.4428,4.7637,10
6.49,4.714,10
6.5366,4.6643,10
6.5828,4.6145,10
6.6284,4.5648,10
6.6736,4.515,10
6.7182,4.4651,10
6.7624,4.4153,10
6.8061,4.3654,10
6.8492,4.3155,10
6.8919,4.2656,10
6.934,4.2156,10
6.9757,4.1657,10
7.0169,4.1157,10
7.0575,4.0657,10
7.0976,4.0157,10
7.1373,3.9657,10
7.1765,3.9156,10
7.2151,3.8656,10
7.2533,3.8155,10
7.291,3.7654,10
7.3281,3.7153,10
7.3648,3.6652,10
7.4009,3.6151,10
7.4365,3.565,10
7.4716,3.5149,10
7.5064,3.4647,10
7.5405,3.4145,10
7.5742,3.3644,10
7.6073,3.3142,10
7.6399,3.2641,10
7.672,3.214,10
7.7037,3.1638,10
7.7348,3.1137,10
7.7655,3.0635,10
7.7956,3.0133,10
7.8252,2.9632,10
7.8544,2.913,10
7.883,2.8628,10
7.9111,2.8127,10
7.9387,2.7625,10
7.9659,2.7123,10
7.9925,2.6621,10
8.0186,2.612,10
8.0442,2.5619,10
8.0693,2.5117,10
8.094,2.4615,10
8.1181,2.4113,10
8.1417,2.3611,10
8.1648,2.311,10
8.1874,2.2609,10
8.2095,2.2107,10
8.2311,2.1606,10
8.2523,2.1104,10
8.2728,2.0602,10
8.2929,2.0101,10
8.3125,1.9599,10
8.3317,1.9097,10
8.3502,1.8596,10
8.3684,1.8094,10
8.3859,1.7592,10
8.403,1.7092,10
8.4196,1.6591,10
8.4357,1.609,10
8.4513,1.5587,10
8.4664,1.5085,10
8.481,1.4584,10
8.495,1.4083,10
8.5086,1.3582,10
8.5217,1.3081,10
8.5343,1.2579,10
8.5464,1.2077,10
8.5579,1.1577,10
8.569,1.1076,10
8.5796,1.0574,10
8.5896,1.0073,10
8.5993,0.9572,10
8.6083,0.9069,10
8.6169,0.8567,10
8.625,0.8065,10
8.6325,0.7565,10
8.6396,0.7063,10
8.6462,0.656,10
8.6523,0.6059,10
8.6578,0.556,10
8.6629,0.5059,10
8.6674,0.4557,10
8.6715,0.4053,10
8.675,0.3554,10
8.6781,0.3051,10
8.6806,0.2547,10
8.6827,0.2049,10
8.6843,0.1534,10
8.6853,0.1032,10
8.6858,0.0547,10
